fgdshdgas,1
"saya sudah bayar untuk kesehatan telkom, tapi kenapa masih harus dipungut biaya jika pergi berobat? uangnya kmn?",1
Permudah mahasiswa untuk mendapatkan yang dibituhkan jangan dihambat,-1
a,1
tidak ada masukann,1
"Saran saya adalah tingkatkan frekuensi stok ulang galon air minum di asrama, karena stok galon air minum sering habis dan saya harus menunggu beberapa hari hingga stok galon air minum ada.",-1
bidang kesehatan sangatlah kurang strategis dan tidak ada sign yang sangat jelas untuk mahasiswa,1
Baik,1
lebih ditingkatkan lagi,-1
obat yang di poliklinik lebih dilengkapkan kembali,1
Terdapat keluhan mengenai asrama yaitu air yang kurang bersih. Untuk kegiatan mahasiswa yang berbau akademik agar lebih diutamakan.,-1
Sudah baik dan kembangkan agar lebih baik lagi,-1
-,1
Perlu ditingkatkan lagi,-1
ya,1
Lebih baik lagi dari yang kemarin-marin,-1
Lebih ditingkatkan lagi kualitasnya,-1
sebaiknya lebih ditingkatkan layanan poliklinik yang ada. karena ketika saya mengantarkan teman saya yang sakit ada penjaga poliklinik yang melayani tidak ramah,1
null,1
lebih ditingkatkan lagi dalam pelayanannnya,-1
"Sudah cukup baik, namun dalam pelayanan kesehatan terkadang untuk meminta surat izin dokter sangatlah sulit.",1
"tingkatkan lagi keamanan, kenyamanan dalam aspek layanan kemahasiswaan.",-1
"fasilitas cukup baik, namun kegiatan mahasiswanya kurang. Bahka tidak ada. Akan baik jika ada semacam program pelatihan.
Terima kasih",1
layanannya cukup baik dan saya puas,1
-,1
"di sarana olahraga masih sangat buruk, bahkan semuanya rusak dan tidak layak untuk kegiatan outdoor.",1
Semangat,1
diperbaiki ya,-1
fasilitas asrama untuk di perbaiki,-1
Penyaluran beasiswa berjalan dg sangat lamban,1
"saya lihat dari tahun ketahun air asrama masih saja selalu kotor, harap diperhatikan",-1
Dipermudah untuk prosesnya,-1
-,1
Not bad,1
Ok,1
sudah bagus,1
Lebih di perbaiki fasilitas mendukungnya,-1
Perlengkapan pada Layanan Kesehatan kurang modern.,1
lebih baik lagi dari masalah masalah yang sebelumnya khususnya di asrama,-1
mohon untuk parkiran motor segera di benahi,1
"kedepannya uang asuransi kesehatan mending ditiadakan saja,soalnya belum tentu mahasiswa selama 1 semester itu pernah sakit/ dan lebih memilih dokter diluar..uangnya mau dikemanakan yang tidak berobat?",1
"Fasilitas asrama sangat kurang dari standar. Internet lambat, air keran kotor (sudah lama di komplain mahasiswa tingkat atas, tetapi tetap belum diperbaiki), yang lain sudah cukup baik. Harap ditindaklanjuti. Mudah-mudahan ini bukan senuah formalitas saja.",-1
Baik tetapi cukup sulit untuk meng input TAK dan di permudah untuk mendapat TAK tanpa mengeluarkan biaya,1
sangat baik dengan adanya asuransi kesehatan dan kegiatan di universitas telkom yang banyak,1
"semua sudah baik, tingkatkan!",1
-,1
agar lebih diperbaiki dalam kenyamanan fasiitas,-1
"perbaiki lagi apa yang belum semestinya, tingkatkan",-1
sudah cukup memuaskan,1
"asuransi kesehatan susah di cairkan. di klinik ada petugas yg tidak ramah, mohon di perhatikan dan dibenahi",1
mantap sudah,1
sudah baik,1
they just need a better internet connection,-1
Sudah bagus,1
lebih ditingkatkan lagi,-1
lebih ditingkatkan,-1
Semoha bisa menjadi lebih baik lagi,-1
implementasi layanan dalam bidang kemahasiswaan di Universitas Telkom  saat ini sudah baik akan tetapi harus lebih ditingkatkan lagi agar dalam penerepannya sehari-hari lebih baik lagi dari sebelumnya.,-1
"untuk layanan kesehatan lebih di tingkat kan lagi, karena banyak keluhan tentang salah diagnosa penyakit",1
Diperbaiki bila ada kekurangan,-1
sudah cukup baik,1
layanan kemahasiswaan berjalan baik,1
sangat baik,1
Kedepannya harus lebih baik,1
Lanjutkan,1
"Selama ini pelayanan yang saya dapatkan sudah cukup memuaskan, karena realitanya masih ada beberapa pelayanan yang masih kurang semangat",-1
-,1
tingkatkan,1
lebih ditingkatkan lagi khususnya fasilitas asrama dan layanan kesehatan dan petugasnya lebih ramah lagi,-1
"asrama kurang baik, kegiatan mahasiswa terlalu banyak jadi sering bentrok satu dengan yang lainnya",-1
tingkatkan layanannya,-1
tingkatkan,-1
bagus,1
"Semua sdah memadai, dan tidak membuat mahasiswa atau mahasiswi menjadi ribet",1
"asrama terlalu panas, setidaknya dikasih sau kipas per kamar. untuk kesehatan sudah baik dalam pelayanan",-1
:),1
sudah bagus,1
no suggestion,1
Tolong untuk penyediaan air galon dipercepat dan tidak dijemur diluar secara terbuka.,-1
tidak ada saran yang diperlukan,1
untuk layanan kesehatan sepertinya perlu dibenahi hingga lebih mudah untuk mengakses,1
perlu di tingkatkan terutama dukungan dalam persiapan olimpiade,1
kualitas air asrama di tingkatkan lagi fasilitas di berikan secara adil bagi semua ukm,-1
sudah baik,1
sudah baik,1
Sebaiknya keamanan di asrama lebih di tingkatkan lagi,-1
poliklinik kurang bagus,1
Good job,1
baik,1
ok,1
sudah bagus hanya perlu dikembangkan lagi,1
"Lebih di tingkatkan lagi,",-1
"untuk kesehatan, sebaiknya lebih ditingkatkan lagi. kadang obat-obatan di klinik tidak sesuai dengan penyakit yang diderita.",1
"Baik, tetapi pelayanan dalam klinik kurang memuaskan.",1
"saran saya mengenai bidang kemahasiswaan, penyediaan seperti asrama,kesehatan,asuransi,kegiatan mahasiswa saya sangat sukaa, sangat sangat puas dengan adanya pelayanan ini. tapi saya ingin jam pulang asrama bagi yang laki laki jam 12 kebawah sedangkan yang cewek jam 10 kebawah",-1
layanan yang ada di tel-u sudah baik,1
semoga bisa di tingkatkan lagi terutama kesehatan di kliniknya,1
sudah sangat baik dan dapat dijaga serta ditingkatkan lagi.,1
layanan untuk kemehasiswaan sudah sangat baik,1
semakin baik lagi,-1
Sangat memuaskan semoga terus dipertahankan pelayanan baik ini,1
"air di asrama harap ditinjau lagi karena sering sekali kotor berwarna hitam, berpasir bahkan mengeluarkan cacing.",-1
harus bersih dan nyaman bagi mahasiswa,-1
Kalau bisa di poliklinik itu pemberian obat harus tepat,1
kurangnya layanan serta pemberian obat dalam jumlah sedikit,1
sudah bagus,1
"Layanan sudah baik, tetapi obat diklinik sangat terbatas.",1
"Pusat keramaiannya tidak merata, jadi hanya di daerah2 tertentu saja",1
bagus dan nyaman,1
.,1
untuk layanan kesehatan mungkin masih kurang,1
Good,1
"pelayanan di kemahasiswaan FEB tolong sekali agar lebih diperhatikan, karena pelayanannya lamaaaaaaaaaa sekali. setiap saya dating (tidak pernah tidak) pasti keadaan kemahasiswaan FEB sedang kosong (tidak ada yang melayani), padahal sudah masuk jam kerja. sangat membuang waktu dan tidak efisien. tolong lebih diperhatikan lagi jam kerja dan pelayanan untuk mahasiswa.",-1
melayani dengan senyuman dan sabar,-1
kurang dengan air di asrama karena tidak sehat dengan kesehatan,-1
"menurut saya asrama di Tel-U sudah nyaman namun untuk air terkadang suka kotor, hal ini diharapkan dapat dibenahi kedepannya. selebihnya layanan kemahasiswaan sudah baik.",-1
Sangat puas,1
klinik tidak memberikan pelayanan dengan baik,1
lebih ditingkatkan saja,-1
sangat puas,1
Suippp,1
Asrama masih kotor dan banyak sampah yang menumpuk menyebabkan bau yang tidak sedap untuk yang lainnya its oke,1
Lebih ditingkatkan lagi dan dibenahi fasilitas dan prasarana yang masih dirasa kurang demi meningkatkan mutu dan kualitas layanan kedepannya,-1
tingkatkan lagi ya pelayanan kemahasiswaannya :),-1
-,1
saran saya adalah untuk satpam gerbang dan mbak2 toko asrama putra agar lebih ramah lagi kepada seluruh penghuni asrama. terimakasih.,-1
pelayanan sudah baik hingga sejauh ini,1
"kurang baik kalau yang asrama, karena sudah banyak keluhan juga",-1
-,1
"cukup memuaskan sampai2 saya mendapatkan SP (surat peringatan) tentang melanggar merokok di dalam kamar asrama waktu itu, saya dituduhkan merokok dikamar asrama tanpa ada bukti yang jelas dan saksi yang terkait pada saat kejadian, trimakasih untuk SR gedung D pada saat saya asrama kemarin taun 2015.",1
"tempat parkir tersedia dengan kondisi buruk, tidak ada wadah untuk segala kegiatan (bola)",1
mohon untuk kegiatan kemahasiswaan tidak dipersulit dalam perizinan,1
lebih dibersihkan lagi air asramanya karena sangat kotor kadang ada cacingnya juga,-1
-,1
lebih ditingkatkan lagi aja,-1
tidak ada,1
sudah cukup baik dan layak,1
Layanan Kemahasiswaan sangat membantu para mahasiswa terutama bagi mahasiswa baru,1
lebih baik lagi,-1
"fasilitas asrama harus lebih diperhatikan, terutama air, karena sering sekali bermasalah pada air, ada yg keluar kotoran, cacing kecil2, dll
Kesehatan di Tel-U sudah bagus, cuma harus diperhatikan lagi dalam konteks Dokternya. Saya pernah berobat di Poli Klinik Tel-U, dan saya sakit, dan ingin minta surat karena dokternya menyuruh saya istirahat, tapi sebelum itu, dokternya bertanya kepada sa",-1
Sudah baik namun informasi tentang asuransi belum semua tahu,1
Tingkatkan lagi fasilitas  yang diberikan untuk asrama agar penghuninya tetap merasa nyaman,-1
belum ada,1
"layanan nya sudah bagus,lebih ditingkatkan lagi",-1
"air asrama kadang sangat kotor sampai berwarna kecokelatan, wifi asrama suka mati.",-1
lebih jelas,-1
Sudah baik,1
tidak ada,1
sudah baik,1
Sejauh ini sudah berjalan baik,1
"1. kesehatan, poliklinik sering kali salah dalam pemberian dosis obat yang mengakibatkan mahasiswa/i sering tambah parah sakitnya kalo ke poliklinik. 
2. kegiatan mahasiswa, tolong utk tempat latihan seperti SH, jgn di persulit pemakaiannya, karena UKM KARATE sering terganggu saat mau latihan di SH. dan saya harap utk peminjaman tempat, terutama SH jgn di persulit dengan harus tag ke logistik ged P utk penggunaan selama setahun, sedang UKM KARATE terutama akan menghadapi banyak kejuaraan di akhir tahun ini hingga awal tahun depan, jika SH di persulit pemakaiannya, maka gimana bisa UKM KARATE maksimal untuk mengharumkan nama TELKOM UNIVERSITY ini.",-1
"Sulit keklinik, klw tidak ada kartu sehat tdk bisa pakai KTM",1
Tidak mengetahui,1
sudah baik,1
sudah sangat baik,1
tingkatkan,-1
lebih tingkatkan lagi layanannya.,-1
jaga kebersihan,-1
"tidak ada info kartu kesehatan buat maahasiswa ekstensi?tolong diperjelas infonya , bikin lapangan atau GOR yang lebih LAYAK",1
bagus,1
semoga menjadi yang lebih baik lagi,-1
sudah baik,1
untuk saran atau masukan belum ada,1
sudah bagus,1
lebih dtingkatkan layanannya,-1
gunakan dokter yang sudah berpengalaman di klinik kampus,1
"air asrama kalau bisa di bersihkan lagi, karena masih banyak yang ngeluh air keran asrama keluar cacingnya",-1
sudah baik,1
Bagus,1
lumayan,1
Berikan layanan tebaik lagi,1
terlalu asal menyimpulkan keadaan,1
dapet izin berkegiatan susah,1
tidak ada,1
kurang tau,1
-,1
"asrama dapat lebih di rawat, dan layanan kesehatan sudah cukup baik dan lain lainnya juga sama halnya sudah cukup baik",-1
gak ada,1
Lebih ditingkatkan.,-1
sudah baik,1
sangat puas,1
tidak ada,1
"pelayanannya sudah sangat baik sekali, semoga terus bertambah lebih baik pelayanannya dari sebelumnya.",1
harus diperbaiki dalam hal kesehatan,1
diperbaiki lagi,-1
Bagus,1
"parkir motor dibenahi terutama parkir motor dekat asrama tidak karuan sama sekali, selalu banjir meskipun tidak hujan, parkir mobil juga ditertibkan kembali karena suka ada motor parkir di tempat parkir mobil sebelah kantin GKU jadi terlihat tidak rapi, jalanan untuk motor juga ditertibkan kembali agar tidak seenaknya lewat parkiran mobil",-1
Sudah bagus,1
...,1
lebih di jaga kebersihan asrama dan lingkungan kampus,-1
kenyamanan asrama dan akses internet di asrama harus diperbaiki,-1
kantin asramayang sebaiknya tetap buka saat hari mingggu agar memudahkan mahasiswa yang di asrama dalam mencari makan,-1
ditingkatkan kebersihan gedung asrama,-1
diperbaiki lagi,-1
Lebih berpotensi saja dalam segala hal dan dapat mengatur dengan baik dalam layanan di telkom university,-1
Tidak ada,1
air asrama sering terdapat cacing kecil harap lebih dirawat tempat penyimpanan airnya,-1
bagus,1
Lebih ditingkatkan lagi ke depannya,-1
-,1
Lebih di tingkatkan lagi,-1
Sudah baik,1
lebih diperhatikan lagi kebersihannya,-1
tingkatkan lagi,-1
layanan kesehatan lebih diperhatikan dan diperbanyak kebutuhan obat-obatannya,1
Di ganti dokter yg berkompeten dan ramah,1
Praktek poliklinik diperbaiki lagi,1
Sdh baik,1
"seharusnya tune bisa masuk sampai dikamar asrama, tidak hanya dilobi saja jadi mahasiswa bisa mengakses internet didalam kamar",-1
"Layanan kemahasiswaan bagi saya sudah baik,masukannya agar kegiatan mahasiswa lebih diperbanyak",1
tidak ada saran.sudah cukup baik,1
Asrama 3 putra tlg tambahkan jemuran dan tolong air dijernihkan,-1
"asrama ditingkatkan lagi pengamanannya, kesehatan di mudah kan dalam meminta surat izin,",-1
mantap,1
tidak ada,1
"Saran saya sebagai Mahasiswa Telkom University, Fakultas Teknik Elektro, jurusan S1 Teknik Telekomunikasi adalah tolong ditingkatkan lagi pelayanan dalam bidang Layanan Kemahasiswaan yaitu:
1.Asrama: Office Boy(Petugas Kebersihan) tidak sepenuhnya bersih dalam membersihkan lorong tiap lantai asrama. terutama asrama putra Gedung 6.
2.Kegiatan Mahasiswa: saya sebagai Mahasiswa yang pernah mengikuti kegiatan kemahasiswaan khususnya kegiatan ""Dorm Framework"" yang meliputi kegiatan Dorm Team, Dorm Id, Dorm Percussion,dll. yang di mana telah dijanjikan oleh Kepala Badan Kemahasiswaan yang mengikutinya dan yang menjuarai kompetisinya akan diberikan sertifikat berupa TAK tetapi, selama ini nyatanya belum ada dan sertifikat tersebut belum diberikan, oleh karena itu juga di Website Igracias, nilai TAK saya masih nol.",-1
"utamakan selalu kualitas layanan, jangan keuntungan yang didapat dari layanan tersebut.",-1
-,1
lebih ramah lebih cepat lagi dan mohon diperbaiki,-1
"belum terlalu komplex untuk dipublikasi, perlu pendewasaan untuk kedepannya",-1
tidak ada,1
Bagus,1
tetap lebih baik,1
-,1
-,1
lebih dipermudah,-1
Bagus cepat lebih di percepat,-1
Tolong air asrama dibersihkan atau air diambil dari tempat yg bersih agar tidak ada cacing yg masuk ke bak mandi kami,-1
Sudah baik.,1
ditingkatkan lagi dalam hal pelayanan,-1
air yang ada di asrama kurang begitu bersih seharus nya tiap keran di kasih filrter,-1
sedot septic tank asrama,-1
"Layanan dalam bidang Kemahasiswaan, khususnya asrama harus lebih diperhatikan lagi. Terutama masalah kebersihan air.",-1
Saran terhadap layanan asrama : lebih diperhatikan lagi masalah air di asrama,-1
Lebih giat lg untuk mensosialisasikanya,-1
layanan di tel-u sudah baik tapi di tingkatkan lagi. terutama di asrama fasilitas tidak memadai,-1
bagus,1
"kalo dari asrama cuman air nya kurang baik , yang lainlainnya bagus",-1
Lebih ditingkatkan,-1
sudah cukup memadai,1
baik,1
"asuransi kesehatan telkom menurut saya kurang efektif karena klinik tidak dapat melayani mahasiswa yang sakit dengan cara datang ke asrama padahal tidak semua orang sakit bisa jalan ke klinik, dan pelayanan klinik yang kurang baik dalam mengobati orang yang sakit biasa, seharusnya jangan di sepelekan karena kan orang sakit tetap butuh pengobatan",1
Perbaiki,-1
Baik,1
Tingkatkan,-1
ok,1
"tolong diperbaiki dalam bidang kesehatan,yaitu klinik, jangan sampai kesalahan diagnosa terulang terus-menerus,karna bisa fatal akibatnya",1
"Saran saya, untuk fasilitas asrama dalam hal air di kelola lagi agar lebih bersih dan nyaman",-1
Tingkatkan lagi,-1
Sudah amat bagus,1
Sudah sangat baik,1
Lebih Tanggap,-1
Sangat diharapkan untuk lebih ramah.,-1
"untuk layanan kesehatan lebih ditingkatkan lagi dan pada kegiatan mhasiswa lebih tepatnya di gku susanan belajar menjadi terganggu apabila cuaca sangat panas karena membuat mahasiswa dan dosen tidak betah,saran saya dipasang ac namun agar tidak berdampak pada lingkungan sekita gku maka ada gerakan penanaman phon di sekitar gku terlebih penanaman secara besar besaran agar tentunya mendukung progam goo green tapi juga tidak mengesampingkan layananan mahasiswa",-1
"Asrama : sudah bagus mungkin airnya tolong di benerin karena masih aja terdapat cacing
Kegiatan mahasiswa : untuk ukm , kenapa harus ada seleksi? Kan tujuan kita masuk ukm buat belajar untuk mengenal dan belajar hal hal yang baru, tetapi ini malah ditolak mungkin karena tidak punya skill.. Apakah salah kalo kita ingin belajar? Khususnya ukm badminton.",-1
"Terkait layanan kesehatan,adanya klinik cukup membantu mahasiswa. Akan tetapi,kadang kala ketika berobat ke klinik saya menjumpai perlakauan kurang ramah(sedikit menyinggung) dari salah seorang dokter. Harap hal demikian tidak terjadi lagi,terima kasih",-1
berikan kenyamanan lagi,-1
bagus,1
good,1
tingkatkan lagi,-1
Selama ini bagus,1
tidak ada,1
Dari asrama telkom university  sangat baikk Dan bagus,1
SUDAH,1
baik,1
sejauh ini bagus,1
"layanan kemahasuswaan pada asrama ,kesehatan ,asuransi,kegiatan mahasiswa sudah cukup",1
asrama dll masih sangan bagus layanannya,1
sangat puas,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1
"sudah cukup baik, responnya sangat cepat dan baik sekali. karena saya pernah bertanya tentang beasiswa dan responnya sgt baik.",1
lebih  meningkatkan kemanan,-1
bagus,1
"buat jadi lebih baik lagi, pertahankan yang baik",-1
sudah bagus,1
bagus,1
tingkatkan lagi,-1
SEMOGA TELKOM MENJADI KIAMPUS TERBAIK,1
"setidaknya didalam kampus ini kliniknya di perluas lagi, soalnya kadang di dalamnya banyak yang ngantri dikarenakan ruangnya kecil, apalagi disaat musim begini yang bnyak membutuhkan perhatian banyak dari kampus agar yang sakit bisa cepat sembuh dan senang dengan layanannya.",1
tolong air di asrama di bersihkan disaring atau apapun itu yang penting tidk kotor karena waktu itu saya pernah lagi wudhu dari keran eh ada cacing gitu keluar dari kerannya terus juga kadang airnya ga jernih tuh suka kotor,-1
"Fasilitas lain diperbanyak seperti taman, Gym, dll.",1
Tingkatkan koordinasi.,-1
"Asrama bagus, kesehatan dekat dengan klinik sangat baik",1
"Agar dalam bidang kesehatan itu lebih memprioritaskan pasien atau mahasiswa yang ingin berobat,selain itu agar dapat memberikan kenyaman pada pasien ketika akan berobat.",1
Tidak ada,1
"Asrama harap dilakukan pemberian armada WIFI , peremajaan fasilitas olahraga seperti lapangan, gawang , ring maupun warna lapangan",-1
"Kurang bgt, bagusin lah",-1
Menjadi lebih baik dari yg terbaik,-1
tingkatkan lagi,-1
Sudah baik. Tetapii harus lebij baik,-1
Semoga tidak berbelit.,-1
tambah fasilitas yang belum ada,-1
"untuk asrama saya mendengar dari banyak teman saya bahwa airnya ada yang mengadung cacing2 kecil, semoga bisa segera diatasi. kesehatan, asuransi, dan kegiatan mahasiswa saya kira cukup baik",-1
berikan pelayanan yang lebih baik lagi untuk pelayanan kesehatan,1
sudah cukup baik. tingkatkan lagi,-1
"kualitas air di asrama kurang baik bagi kesehatan, mungkin dapat dilakukan pemfilteran",-1
toleransi untuk jam malam apabila kegiatan kampus,-1
-,1
Seharusnya kebersihan air di asrama lebih di pantau lagi,-1
baik,1
kurang tertata,-1
Untuk layanan kemahasiswaan cukup memuaskan. Terutama asrama. Walalupun terkadang terdapat masalah pada kualitas air.,-1
-,1
semoga lebih pro mahasiswa untuk staf BK. pak andijoko nya udah keren bgt.,-1
"dalam kegiatan mahasiswa, lebih difasilitasi lagi",1
facilities were great. but it also need to be upgrade continuously,-1
0,1
"bagian kesehatan, khususnya klinik di tingkatkan pelayanannya.",1
"pelayanan kesehatan di poliklinik sangatlah kurang,dari pelayanan dari dokter yang kurang ramah hingga pelayanan kesehatannya.kita sudah bayar uang asuransi,tapi untuk meminta surat sehat saja masih harus membayar.",1
untuk asrama kebersihan airnya harus lebih di tigkatkan lagi,-1
Be better,-1
Teruskan kembangkan inovasi terbaru,-1
"Satpam asrama terlalu judes. Asrama terlalu ketat sekarang, rasanya seperti penjara. Terlalu banyak aturan! Datang berkunjung ke tempat adik di asrama saja rasanya diinterogasi seperti maling! Tidak terima juga ditanyai seperti itu depan banyak orang kan?",-1
"Sudah cukup, tetapi akan lebih baik bila lebih ditingkatkan lagi layanannya.",-1
untuk kegiatan mahasiswa sebaiknya dibatasi jangan sampai tengah malam. untuk layanan kesehatan jika ada mahasiswa/mahasiswi yang sakit parah atau pingsan harus lebih ditangani terlebih dahulu,1
"kamar asrama telkom sudah bagus tetapi air nya harus bagus juga, jika masih kotor di bersihkan/diberi filter.",1
"asrama sarana wifi harap di bagi rata untuk sinyalnya karena mahasiswa menggunakan itu untung menunjang kebutuhan perkuliahan, untuk kegiatan mahasiswa lebih banyak lagi untuk dapat menunjang bakat mahasiswa",-1
Semoga tidak sulit untuk melaksanakan kegiatan mahasiswa,-1
Bagus,1
"untuk layanan di universitas telkom dalam bidang layanan kemahasiswaan seperti asrama  sudah cukup baik, kesehatan baik walaupun pelayanan nya kurang baik, secara keseluruhan baik.",1
sudah bagus,1
Lebih baik lagi dari sebelumnya,-1
Untuk asrama baru gedung putri mohon segera diberi tirai,-1
Sudah baik,1
-,1
Cukup baik,1
"Asrama lebih di perketat agar Tidak ada pandangan butuk dari luar,  untuk kesehatan mungkin bisa di perluas lagi areanya, karena kesehatan memerlukan kenyamanan demi pasien dan kinerja dokter",-1
harus di perbaiki,-1
"untuk kesehatan /poliklinik lebih di perhatikan kembali pemberian obatnya , karena teman saya datang kepoliklinik bukan sembuh malah tambah sakit",1
lebih ditingkatkan lagi,-1
Semoga diperbaiki lg,-1
"dalam layanan kemahasiswaan,Tel-U lebih baik menginformasikan segala bentuk kegiatan mahasiswa, layanan kesehatan, asuransi dengan optimal sehingga tidak terjadi disinfo.",1
"Layanan beberapa dokter di klinik telkom tidak baik dan tidak menyenangkan. Terkesan angkuh dan menyeramkan. Sebaiknya ada pelatihan terhadap dokter dokter tersebut uituk melayani pasiennya dengan baik, dan meningkatkan kemampuan berkomunikasi mereka terhadap pasien agar tidak menyinggung perasaan pasien. Terimakasih.",1
bagus,1
tidak ada saran,1
Dibagian kesehatan terutama klinik asrama dlm pelayanan orangnya jgn jutek dan gausah marah marah,1
permudah dan beri dukungan pada ukm untuk melengkapi fasilitas,1
Cukup puas,1
sudah baik dan bagus,1
sudah baik,1
Well Done,1
layanan di asrama sudah baik tapi fasilitas wifi lama dan galon datangnya lama,-1
dokter di poli kurang ramah,1
Good,1
jaga air asrama dari cacing dsb,-1
"sudah cukup bagus, sehingga tak ada masukan lagi",1
"Kurang ramah banget, bisa dibilang judes, jutek. Tolong dong ramah ke mahasiswa yg lagi sakit terutama.",1
"fasilitas asrama seperti dispenser, air kamar mandi tolong diperbaiki",-1
lebih diperbanyak lagi fasilitasnya diasrama,-1
sudah cukup baik,1
diberi kemudahan,-1
sejauh ini sudah bagus,1
air asrama dan fasilitas kebersihan perlu ditambahkan,-1
untuk kesehatan lebih baik di perbaiki kembali karena saya termasuk yang salah di kasih obat dan hasilnya makin parah yg seharusnya hanya demam jadi ditambah diare,1
mungkin untuk sistem air yg kurang begitu memadai dan kualitasnya kurang untuk segera diindahkan.,-1
semga layanan kemahasiswaan di universitas telkom semakin baik lagi,-1
"sudah bagus tapi dalam kegiatan non akademil mahasiswa, kampus seperti kurang dan tidak mendukung dalam hal finansial, karna dana yg di turunkan untuk kegiatan mahasiswa sangatlahkecil dan di persutil",1
tingkatkan,-1
-,1
"Kebersihan air perlu ditingkatkan, dan hindari unsur cacing.",-1
"untuk asrama putri bisa di perpanjang waktu untuk masuk asrama, terkadang banyak tugas yang harus di selesaikan di luar asrama, layanan kesehatan agar lebih baik lagi agar kita lebih nyaman untuk periksa.",-1
"fasilitas sepedahnya tidak berjalan sesuai yang di informasikan di awal pendaftaran, banyak sepedah rusak dan tidak bisa di gunakan sama sekali",1
terbuka,1
Jangan terlalu dipersulit,-1
"kurang pelayanan dari pihak telkom terhadap asrama, terkadang bangunan bagan dalamnya terlalu lama untuk diperbaiki.",-1
oke,1
harus lebih ditingkatkan lagi fasilitas yang disediakan untuk mahasiswa,-1
Sudah bagus dan tetap dipertahankan.,1
Sudah cukup baik,1
-,1
airnya aja lebih di bersihin karna ada cacing,-1
petugas supaya lebih ramah lagi terhadap mahasiswa,-1
Jvffhjjj,1
"Agar lebih dipermudah dalam layanan kliniknya, lebih ramah",1
poliklinik,1
di tambah lagi,-1
saran dan masukan,-1
Saya berharap kegiatan yg diadakan lebib diseleksi lagi,1
"pengimplementasian layanan kemahasiswaan sudah cukup bagus, tetapi mengenai layanan kesehatan yang menurut saya masih kurang dalam segi pelayanan karena sistem antrian yang cukup lama serta ketersediaan obat yang tidak lengkap. jadi mahasiswa terkadang dituntut untuk mencari obat sendiri diluar. kemudian masalah kesiagaan dokter yang tidak 24 jam. jadi jika sakit harus menunggu dokter berjam-jam hingga datang. semoga layanan kesehatan universitas telkom bisa ditingkatkan sehingga mahasiswa bisa merasa nyaman jika ingin berobat ke klinik telkom. terimakasih.",1
"semoga lebih ditingkatkan lagi pelayanannya,lebih baik lagi dari sebelumnya:)",-1
lebih diperhatikan pada kondisi asrama,-1
"Sudah baik, tingkatkan",-1
Lebih dicek atau dillakukan pengecekan dikamar asrama,-1
Ukmnya kurang,1
semoga dimudahkan dalam izin untuk acara mahasiswa,1
belum ada,1
"sejauh ini sudah baik, tetapi tetap memerlukan adanya peningkatan, terutama untuk asrama",-1
Null,1
"Baik, bersih, dan kompak",1
"Air pada asrama sering ada cacingnya,mohon tanggapi masalah air di asrama ini",-1
lebih nyaman lagi,-1
lebih tingkatkan lagi.,-1
udah bagus,1
"Pom air yg kurang bersih, mengakibatkan sebagian mahasiswa yg alergi air terkena penyakit",-1
"cari dokter yang pintar dalam mengobati pasien kebanyakan dokter yang saya temui d telkom banyak yang asal, hanya sekedar analisa langsung menetapkan peyakit begitu saja, berikan tempat cukup kegiatan mahasiswa kalau bisa satu ukm satu tempat untuk di fakultas berikan sabun pada tiap toilet karena untuk menjaga kebersihan mahasiswa",1
sudah cukup,1
asrama kurang baik airnya,-1
"Bagus. Fasilitas tersedia lengkap. Pelayananan kesehatan sudah bagus. Hanya saja untuk asrama, air yang ada di asrama masih kotor dan tidak tersedianya tempat untuk menjemur pakaian.",-1
-,1
-,1
fasilitasnya masih kurang amat baik,-1
di tingkatkannya pelayanan yang tepat dan sigap di layanan kemasiswaan seperti kesehatan,1
-,1
hufff,1
Lebih baik lagi,-1
Bagus,1
Layanan kesehata untuk dokter bisa ditambah.,1
"mengenai kesehata, asuransi sudah sangat baik dengan adanya klinik 24 jam, sedangkan asrama juga ada peningkatan dengan penambahan gedung",1
tidak ada saran,1
bagus,1
Kegiatan mahasiswa sebaiknya diadakan lebih kepada rewarding terhadap perilaku baik mahasiswa.,1
masukan keadaan air di asrama masih kotor sempat terdapat cacing dalam air kran asrama,-1
"FEB tidak mempunyai parkiran mobil, terkadang bila sangat penuh membuat mahasiswa parkir yang jauh kadang sampai telat masuk kelas",1
untuk layanan dari helpdesk mohon untuk lebih ramah lagi ke mahasiswa,-1
Baik,1
masalah kesehatan ya perluditingkatkan lagi,1
sudah cukup memuaskan,1
sudah bagus,1
.,1
Sudah bagus,1
tidak ada,1
-,1
Lebih ditingkatkan lagi,-1
"percuma, telkom tidak melaksanakan saran mahasiswa",-1
"dalam bidang kesehatan, obat yang diberikan oleh klinik kurang tepat dan tidak memberi perubahan",1
harus di tingkatkan karena menurut saya asrama&kesehatan masih kurang baik layanannya,-1
layanan kemahasiswaan sudah baik,1
sudah cukup baik,1
baik,1
sombonggg,-1
sudah puas hanya saja kamar asrama harus lebih di cek sebelum dihuni.,1
Sudah baik,1
mohon ditunjang kembali agar sesuai dengan fasilitas masuk universitas dengan biaya yg tidak dibilang murah,-1
Semoga pelayanan di bidang kemahasiswaan menjadi lebih baik dan mengayomi mahasiswa,-1
tidak ada,1
